Identifier,Type,DOI,Title,Abstract,Number of references,Study Type,Study Population Size,Control Group Size,Sampling Method
Effectiveness and Safety of Chloroquine or Hydroxychloroquine as a mono-therapy or in combination with Azithromycin in the treatment of COVID-19 patients,good,10.1001/jama.2020.12443,Effect of Genotype-Guided Oral P2Y12 Inhibitor Selection vs Conventional Clopidogrel Therapy on Ischemic Outcomes After Percutaneous Coronary Intervention: The TAILOR-PCI Randomized Clinical Trial.,"IMPORTANCE: After percutaneous coronary intervention (PCI), patients with CYP2C19*2 or *3 loss-of-function (LOF) variants treated with clopidogrel have increased risk of ischemic events. Whether genotype-guided selection of oral P2Y12 inhibitor therapy improves ischemic outcomes is unknown. OBJECTIVE: To determine the effect of a genotype-guided oral P2Y12 inhibitor strategy on ischemic outcomes in CYP2C19 LOF carriers after PCI. DESIGN, SETTING, AND PARTICIPANTS: Open-label randomized clinical trial of 5302 patients undergoing PCI for acute coronary syndromes (ACS) or stable coronary artery disease (CAD). Patients were enrolled at 40 centers in the US, Canada, South Korea, and Mexico from May 2013 through October 2018; final date of follow-up was October 2019. INTERVENTIONS: Patients randomized to the genotype-guided group (n = 2652) underwent point-of-care genotyping. CYP2C19 LOF carriers were prescribed ticagrelor and noncarriers clopidogrel. Patients randomized to the conventional group (n = 2650) were prescribed clopidogrel and underwent genotyping after 12 months. MAIN OUTCOMES AND MEASURES: The primary end point was a composite of cardiovascular death, myocardial infarction, stroke, stent thrombosis, and severe recurrent ischemia at 12 months. A secondary end point was major or minor bleeding at 12 months. The primary analysis was in patients with CYP2C19 LOF variants, and secondary analysis included all randomized patients. The trial had 85% power to detect a minimum hazard ratio of 0.50. RESULTS: Among 5302 patients randomized (median age, 62 years; 25% women), 82% had ACS and 18% had stable CAD; 94% completed the trial. Of 1849 with CYP2C19 LOF variants, 764 of 903 (85%) assigned to genotype-guided therapy received ticagrelor, and 932 of 946 (99%) assigned to conventional therapy received clopidogrel. The primary end point occurred in 35 of 903 CYP2C19 LOF carriers (4.0%) in the genotype-guided therapy group and 54 of 946 (5.9%) in the conventional therapy group at 12 months (hazard ratio [HR], 0.66 [95% CI, 0.43-1.02]; P = .06). None of the 11 prespecified secondary end points showed significant differences, including major or minor bleeding in CYP2C19 LOF carriers in the genotype-guided group (1.9%) vs the conventional therapy group (1.6%) at 12 months (HR, 1.22 [95% CI, 0.60-2.51]; P = .58). Among all randomized patients, the primary end point occurred in 113 of 2641 (4.4%) in the genotype-guided group and 135 of 2635 (5.3%) in the conventional group (HR, 0.84 [95% CI, 0.65-1.07]; P = .16). CONCLUSIONS AND RELEVANCE: Among CYP2C19 LOF carriers with ACS and stable CAD undergoing PCI, genotype-guided selection of an oral P2Y12 inhibitor, compared with conventional clopidogrel therapy without point-of-care genotyping, resulted in no statistically significant difference in a composite end point of cardiovascular death, myocardial infarction, stroke, stent thrombosis, and severe recurrent ischemia based on the prespecified analysis plan and the treatment effect that the study was powered to detect at 12 months. TRIAL REGISTRATION: ClinicalTrials.gov Identifier: NCT01742117.",,,,,
Effectiveness and Safety of Chloroquine or Hydroxychloroquine as a mono-therapy or in combination with Azithromycin in the treatment of COVID-19 patients,good,10.1007/s11427-020-1827-8,"Migrasomes: the knowns, the known unknowns and the unknown unknowns: a personal perspective.",No abstract found,,,,,
Effectiveness and Safety of Chloroquine or Hydroxychloroquine as a mono-therapy or in combination with Azithromycin in the treatment of COVID-19 patients,good,10.20944/preprints202005.0057.v1,Effectiveness of a Smartphone-Based Stress Management Program for Depression in Hospital Nurses During COVID-19 in Vietnam and Thailand: 2-Arm Parallel-Group Randomized Controlled Trial.,"BACKGROUND: During the COVID-19 pandemic, health care professionals experienced high levels of depression. However, extant research has not highlighted effective internet-based psychological interventions to improve the mental health in this population during the pandemic. It remains unclear whether self-guided, internet-based cognitive behavioral therapy (iCBT) programs are effective in improving the mental health of health care workers during the COVID-19 pandemic. OBJECTIVE: The aim of this study was to evaluate the effectiveness of a smartphone-based iCBT stress management program for reducing the depression experienced by nurses in Vietnam and Thailand. METHODS: From March to April 2022, a 2-arm, parallel-group randomized controlled trial was implemented. One arm offered a 7-week self-guided iCBT program, and the other offered treatment as usual as a control arm. Full-time nurses were recruited from 6 hospitals: 2 hospitals in Vietnam and 4 hospitals in Thailand. The primary outcome of this program was the severity of depression measured by the Depression Anxiety Stress Scale-21 items. Follow-up surveys were conducted to measure the change in depression severity at 3 months (July-August 2022) and at 6 months (October-November 2022) after baseline. Mixed modeling for repeated measures was used to test the effects of the intervention compared with the control for the follow-up. RESULTS: A total of 1203 nurses were included in this study: 602 in the intervention group and 601 in the control group. The follow-up rate at 3 and 6 months ranged from 85.7% (515/601) to 87.5% (527/602). The completion rate for the program was 68.1% (410/602). The group difference in depression was significant at the 3-month follow-up (coefficient=-0.92, 95% CI -1.66 to -0.18; P=.02) and nonsignificant at the 6-month follow-up (coefficient=-0.33, 95% CI -1.11 to 0.45; P=.41). The estimated effect sizes were -0.15 and -0.06 at the 3- and 6-month follow-ups, respectively. CONCLUSIONS: Our study shows that the smartphone-based iCBT program was effective in reducing depression at the 3-month follow-up among hospital nurses in Vietnam and Thailand during the COVID-19 pandemic. However, the effect size was small, and therefore, these results may not be clinically meaningful. TRIAL REGISTRATION: UMIN Clinical Trials Registry UMIN000044145; https://center6.umin.ac.jp/cgi-open-bin/ctr/ctr_view.cgi?recptno=R000050128. INTERNATIONAL REGISTERED REPORT IDENTIFIER (IRRID): RR2-10.20944/preprints202303.0450.v1.",,,,,
Effectiveness and Safety of Chloroquine or Hydroxychloroquine as a mono-therapy or in combination with Azithromycin in the treatment of COVID-19 patients,good,10.1016/j.medj.2020.06.001,Outcomes of Hydroxychloroquine Usage in United States Veterans Hospitalized with COVID-19.,"BACKGROUND: Despite limited and conflicting evidence, hydroxychloroquine, alone or in combination with azithromycin, is widely used in COVID-19 therapy. METHODS: We performed a retrospective study of electronic health records of patients hospitalized with confirmed SARS-CoV-2 infection in US Veterans Health Administration medical centers between March 9, 2020 and April 29, 2020. Patients hospitalized within 24 h of diagnosis were classified based on their exposure to hydroxychloroquine alone (HC) or with azithromycin (HC+AZ) or no HC as treatments. The primary outcomes were mortality and use of mechanical ventilation. FINDINGS: A total of 807 patients were evaluated. Compared to the no HC group, after propensity score adjustment for clinical characteristics, the risk of death from any cause was higher in the HC group (adjusted hazard ratio [aHR], 1.83; 95% confidence interval [CI], 1.16-2.89; p = 0.009), but not in the HC+AZ group (aHR, 1.31; 95% CI, 0.80-2.15; p = 0.28). Both the propensity-score-adjusted risks of mechanical ventilation and death after mechanical ventilation were not significantly different in the HC group (aHR, 1.19; 95% CI, 0.78-1.82; p = 0.42 and aHR, 2.11; 95% CI, 0.96-4.62; p = 0.06, respectively) or in the HC+AZ group (aHR, 1.09; 95% CI, 0.72-1.66; p = 0.69 and aHR, 1.25; 95% CI, 0.59-2.68; p = 0.56, respectively) compared to the no HC group. CONCLUSIONS: Among patients hospitalized with COVID-19, this retrospective study did not identify any significant reduction in mortality or in the need for mechanical ventilation with hydroxychloroquine treatment with or without azithromycin. FUNDING: University of Virginia Strategic Investment Fund.",,,,,
Effectiveness and Safety of Chloroquine or Hydroxychloroquine as a mono-therapy or in combination with Azithromycin in the treatment of COVID-19 patients,good,10.1101/2020.05.12.20099028,Review of Publicly Available State Reimbursement Policies for Removal and Reinsertion of Long-Acting Reversible Contraception.,"PURPOSE: We examined reimbursement policies for the removal and reinsertion of long-acting reversible contraception (LARC). PATIENTS AND METHODS: We conducted a standardized, web-based review of publicly available state policies for language on reimbursement of LARC removal and reinsertion. We also summarized policy language on barriers to reimbursement for LARC removal and reinsertion. RESULTS: Twenty-six (52%) of the 50 states had publicly available policies that addressed reimbursement for LARC removal. Of these 26 states, 14 (28%) included language on reimbursement for LARC reinsertion. Eleven (42%) of 26 states included language on additional requirements for reimbursement for removal and/or reinsertion: five state policies included language with other requirements for removal only, three policies included language with additional requirements for reinsertion only, and three included language with additional requirements for both. Three state policies specified no restrictions be placed on reimbursement for removal and one specified no restrictions be placed on reimbursement for reinsertion. CONCLUSION: Half of the states in the US do not have publicly available policies on reimbursement for the removal and reinsertion of LARC devices. Inclusion of unrestricted access to these services is important for contraceptive choice and reproductive autonomy. This review was done to understand how state policies reimburse providers who remove and then may reinsert a woman’s long-acting, reversible contraception (LARC) device. In this policy review, we found that more than half of all states reimburse providers for removing a LARC device. Of those states, half reimburse providers for reinserting a LARC device if a woman chooses it. Some states also identify reasons why state policies may or may not reimburse for LARC device removal or reinsertion. If women do not have the option to remove a LARC, they may not choose it, and this affects how they decide on the options to prevent a pregnancy.",,,,,
"Association between vitamin D supplementation or serum vitamin D level and susceptibility to SARS-CoV-2 infection or COVID-19 including clinical course, morbidity and mortality outcomes?",good,10.1002/mds.28176,"COVID-19 in Parkinson's Disease Patients Living in Lombardy, Italy.","BACKGROUND: It is unknown whether patients with PD are at greater risk of COVID-19, what their risk factors are, and whether their clinical manifestations differ from the general population. OBJECTIVES: The study aimed to address all these issues. METHODS: In a case-controlled survey, we interviewed 1,486 PD patients attending a single tertiary center in Lombardy, Italy and 1,207 family members (controls). RESULTS: One hundred five (7.1%) and 92 controls (7.6%) were identified as COVID-19 cases. COVID-19 patients were younger, more likely to suffer from chronic obstructive pulmonary disease, to be obese, and vitamin D nonsupplemented than unaffected patients. Six patients (5.7%) and 7 family members (7.6%) died from COVID-19. Patients were less likely to report shortness of breath and require hospitalization. CONCLUSIONS: In an unselected large cohort of nonadvanced PD patients, COVID-19 risk and mortality did not differ from the general population, but symptoms appeared to be milder. The possible protective role of vitamin D supplementation warrants future studies. © 2020 International Parkinson and Movement Disorder Society.",,,,,
"Association between vitamin D supplementation or serum vitamin D level and susceptibility to SARS-CoV-2 infection or COVID-19 including clinical course, morbidity and mortality outcomes?",good,10.3390/nu12051359,25-Hydroxyvitamin D Concentrations Are Lower in Patients with Positive PCR for SARS-CoV-2.,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) causes coronavirus disease 2019 (COVID-19), with a clinical outcome ranging from mild to severe, including death. To date, it is unclear why some patients develop severe symptoms. Many authors have suggested the involvement of vitamin D in reducing the risk of infections; thus, we retrospectively investigated the 25-hydroxyvitamin D (25(OH)D) concentrations in plasma obtained from a cohort of patients from Switzerland. In this cohort, significantly lower 25(OH)D levels (",,,,,
"Association between vitamin D supplementation or serum vitamin D level and susceptibility to SARS-CoV-2 infection or COVID-19 including clinical course, morbidity and mortality outcomes?",good,10.1007/s40520-020-01570-8,The role of vitamin D in the prevention of coronavirus disease 2019 infection and mortality.,"WHO declared SARS-CoV-2 a global pandemic. The present aim was to propose an hypothesis that there is a potential association between mean levels of vitamin D in various countries with cases and mortality caused by COVID-19. The mean levels of vitamin D for 20 European countries and morbidity and mortality caused by COVID-19 were acquired. Negative correlations between mean levels of vitamin D (average 56 mmol/L, STDEV 10.61) in each country and the number of COVID-19 cases/1 M (mean 295.95, STDEV 298.7, and mortality/1 M (mean 5.96, STDEV 15.13) were observed. Vitamin D levels are severely low in the aging population especially in Spain, Italy and Switzerland. This is also the most vulnerable group of the population in relation to COVID-19. It should be advisable to perform dedicated studies about vitamin D levels in COVID-19 patients with different degrees of disease severity.",,,,,
"Association between vitamin D supplementation or serum vitamin D level and susceptibility to SARS-CoV-2 infection or COVID-19 including clinical course, morbidity and mortality outcomes?",good,10.1016/j.dsx.2020.04.050,Vitamin D concentrations and COVID-19 infection in UK Biobank.,"BACKGROUND AND AIMS: COVID-19 and low levels of vitamin D appear to disproportionately affect black and minority ethnic individuals. We aimed to establish whether blood 25-hydroxyvitamin D (25(OH)D) concentration was associated with COVID-19 risk, and whether it explained the higher incidence of COVID-19 in black and South Asian people. METHODS: UK Biobank recruited 502,624 participants aged 37-73 years between 2006 and 2010. Baseline exposure data, including 25(OH)D concentration and ethnicity, were linked to COVID-19 test results. Univariable and multivariable logistic regression analyses were performed for the association between 25(OH)D and confirmed COVID-19, and the association between ethnicity and both 25(OH)D and COVID-19. RESULTS: Complete data were available for 348,598 UK Biobank participants. Of these, 449 had confirmed COVID-19 infection. Vitamin D was associated with COVID-19 infection univariably (OR = 0.99; 95% CI 0.99-0.999; p = 0.013), but not after adjustment for confounders (OR = 1.00; 95% CI = 0.998-1.01; p = 0.208). Ethnicity was associated with COVID-19 infection univariably (blacks versus whites OR = 5.32, 95% CI = 3.68-7.70, p-value<0.001; South Asians versus whites OR = 2.65, 95% CI = 1.65-4.25, p-value<0.001). Adjustment for 25(OH)D concentration made little difference to the magnitude of the association. CONCLUSIONS: Our findings do not support a potential link between vitamin D concentrations and risk of COVID-19 infection, nor that vitamin D concentration may explain ethnic differences in COVID-19 infection.",,,,,
perioperative management of patients with confirmed or suspected COVID-19,good,10.1055/s-0040-1710050,Severe COVID-19 during Pregnancy and Possible Vertical Transmission.,"There are few cases of pregnant women with novel corona virus 2019 (COVID-19) in the literature, most of them with a mild illness course. There is limited evidence about in utero infection and early positive neonatal testing. A 41-year-old G3P2 with a history of previous cesarean deliveries and diabetes mellitus presented with a 4-day history of malaise, low-grade fever, and progressive shortness of breath. A nasopharyngeal swab was positive for COVID-19, COVID-19 serology was negative. The patient developed respiratory failure requiring mechanical ventilation on day 5 of disease onset. The patient underwent a cesarean delivery, and neonatal isolation was implemented immediately after birth, without delayed cord clamping or skin-to-skin contact. The neonatal nasopharyngeal swab, 16 hours after delivery, was positive for severe acute respiratory syndrome-coronavirus 2 (SARS-CoV-2) real-time polymerase chain reaction (RT-PCR), and immunoglobulin (Ig)-M and IgG for SARS-CoV-2 were negative. Maternal IgM and IgG were positive on postpartum day 4 (day 9 after symptom onset). We report a severe presentation of COVID-19 during pregnancy. To our knowledge, this is the earliest reported positive PCR in the neonate, raising the concern for vertical transmission. We suggest pregnant women should be considered as a high-risk group and minimize exposures for these reasons. KEY POINTS: · We report a severe presentation of COVID-19 in pregnancy requiring invasive ventilatory support.. · This is a case of positive RT-PCR in first day of life, suggesting possible vertical transmission.. · There were no detectable maternal antibodies for COVID-19 until after delivery..",,,,,
perioperative management of patients with confirmed or suspected COVID-19,good,10.2106/JBJS.20.00617,Treatment of Proximal Femoral Fragility Fractures in Patients with COVID-19 During the SARS-CoV-2 Outbreak in Northern Italy.,"BACKGROUND: From February 20 to April 2020, the coronavirus SARS (severe acute respiratory syndrome)-CoV-2 spread in northern Italy, drastically challenging the care capacities of the national health care system. Unprepared for this emergency, hospitals have quickly reformulated paths of assistance in an effort to guarantee treatment for infected patients. Orthopaedic departments have been focused on elderly traumatology, especially the treatment of femoral neck fractures in patients with coronavirus disease-2019 (COVID-19). The purpose of the present study was to evaluate the orthopaedic management strategy for femoral fragility fractures in COVID-19-positive patients with the hypothesis that operative treatment may contribute to the overall stability of the patient. METHODS: Sixteen patients affected by proximal femoral fracture and a recent history of fever, shortness of breath, and desaturation were admitted to the emergency room. Thoracic computed tomography (CT) and oropharyngeal swabs confirmed that they were positive for COVID-19, requiring hospitalization and prophylaxis with low-molecular-weight heparin. RESULTS: Three patients died before surgery because of severe respiratory insufficiency and multiple-organ-failure syndrome. Ten patients underwent surgery on the day after admission, whereas 3 patients had suspended their use of direct thrombin inhibitors and needed surgery to be delayed until the third day after admission. In all patients except 1, we noted an improvement in terms of O2 saturation and assisted respiration. In 9 patients, hemodynamic and respiratory stability was observed at an average of 7 days postoperatively. Four patients who underwent surgical treatment died of respiratory failure on the first day after surgery (1 patient), the third day after surgery (2 patients), or the seventh day after surgery (1 patient). CONCLUSIONS: We noted a stabilization of respiratory parameters in 12 COVID-19-positive patients who underwent surgery treatment of proximal femoral fractures. We believe that in elderly patients with COVID-19 who have proximal femoral fractures, surgery may contribute to the overall stability of the patient, seated mobilization, improvement in physiological ventilation, and general patient comfort in bed. LEVEL OF EVIDENCE: Prognostic Level IV. See Instructions for Authors for a complete description of levels of evidence.",,,,,
perioperative management of patients with confirmed or suspected COVID-19,good,10.1007/s12630-020-01630-7,Safety and efficacy of different anesthetic regimens for parturients with COVID-19 undergoing Cesarean delivery: a case series of 17 patients.,"PURPOSE: To assess the management and safety of epidural or general anesthesia for Cesarean delivery in parturients with coronavirus disease (COVID-19) and their newborns, and to evaluate the standardized procedures for protecting medical staff. METHODS: We retrospectively reviewed the cases of parturients diagnosed with severe acute respiratory syndrome coronavirus (SARS-CoV-2) infection disease (COVID-19). Their epidemiologic history, chest computed tomography scans, laboratory measurements, and SARS-CoV-2 nucleic acid positivity were evaluated. We also recorded the patients' demographic and clinical characteristics, anesthesia and surgery-related data, maternal and neonatal complications, as well as the health status of the involved medical staff. RESULTS: The clinical characteristics of 17 pregnant women infected with SARS-CoV-2 were similar to those previously reported in non-pregnant adult patients. All of the 17 patients underwent Cesarean delivery with anesthesia performed according to standardized anesthesia/surgery procedures. Fourteen of the patients underwent continuous epidural anesthesia with 12 experiencing significant intraoperative hypotension. Three patients received general anesthesia with tracheal intubation because emergency surgery was needed. Three of the parturients are still recovering from their Cesarean delivery and are receiving in-hospital treatment for COVID-19. Three neonates were born prematurely. There were no deaths or serious neonatal asphyxia events. All neonatal SARS-CoV-2 nucleic acid tests were negative. No medical staff were infected throughout the patient care period. CONCLUSIONS: Both epidural and general anesthesia were safely used for Cesarean delivery in the parturients with COVID-19. Nevertheless, the incidence of hypotension during epidural anesthesia appeared excessive. Proper patient transfer, medical staff access procedures, and effective biosafety precautions are important to protect medical staff from COVID-19. RéSUMé: OBJECTIF: Évaluer la gestion et la sécurité de l’anesthésie péridurale ou de l’anesthésie générale pour un accouchement par césarienne chez des parturientes infectées par la maladie à coronavirus 2019 (COVID-19) et pour leurs nouveau-nés, et évaluer les procédures standardisées visant la protection du personnel médical. MéTHODES: Nous avons revu de manière rétrospective les cas de parturientes ayant un diagnostic de syndrome respiratoire aigu sévère lié à l’infection (SARS-CoV-2) par le coronavirus (COVID-19). L’enquête épidémiologique, leurs examens de tomodensitométrie thoracique, les analyses de laboratoire et leur positivité pour l’acide nucléique du SARS-CoV-2 ont été évalués. Nous avons également consigné les caractéristiques démographiques et cliniques des patientes, les données liées à l’anesthésie et à la chirurgie, les complications maternelles et néonatales, ainsi que l’état de santé du personnel médical concerné. RéSULTATS: Les caractéristiques cliniques des 17 femmes enceintes infectées par le SARS-CoV-2 étaient semblables à celles précédemment rapportées chez des patientes adultes non enceintes. Les 17 patientes ont subi un accouchement par césarienne sous anesthésie effectué selon les procédures standardisées d’anesthésie et de chirurgie. Parmi les quatorze patientes ayant eu une anesthésie péridurale continue, 12 patientes ont présenté une hypotension peropératoire significative. Trois patientes ont accouché sous anesthésie générale avec intubation trachéale, car nécessitant une chirurgie d’urgence. Trois parturientes sont encore en convalescence après leur accouchement par césarienne et reçoivent un traitement à l’hôpital pour la COVID-19. Trois nouveau-nés sont nés prématurément. Il n’y a pas eu de décès ou d’événement asphyxique néonatal grave. Toutes les recherches d’acide nucléique du SARS-CoV-2 chez les nouveau-nés ont été négatives. Aucun membre du personnel médical n’a été infecté pendant la durée des soins aux patientes. CONCLUSIONS: L’anesthésie par péridurale et l’anesthésie générale ont été utilisées sans danger pour l’accouchement par césarienne de parturientes atteintes de COVID-19. Cependant, l’incidence de l’hypotension au cours de l’anesthésie péridurale a paru excessive. Un transfert approprié des patientes, les procédures d’accès du personnel médical et des précautions efficaces de biosécurité sont importants pour protéger le personnel médical contre la COVID-19.",,,,,
perioperative management of patients with confirmed or suspected COVID-19,good,10.1001/jama.2020.4621,Possible Vertical Transmission of SARS-CoV-2 From an Infected Mother to Her Newborn.,This case report describes birth of an infant with elevated anti–SARS-CoV-2 IgM antibodies and cytokine levels to a mother with polymerase chain reaction–confirmed coronavirus disease 2019 (COVID-19) despite no physical contact.,,,,,
perioperative management of patients with confirmed or suspected COVID-19,good,10.1007/s00540-020-02796-6,Anesthesia and protection in an emergency cesarean section for pregnant woman infected with a novel coronavirus: case report and literature review.,"An outbreak of novel coronavirus pneumonia occurred worldwide since December 2019, which had been named COVID-19 subsequently. It is extremely transmissive that infection in pregnant women were unavoidable. The delivery process will produce large amount of contaminated media, leaving a challenge for medical personnel to ensure both the safety of the mother and infant and good self-protection. Only rare cases of pregnant women with COVID-19 are available for reference. Here, we report a 30-year-old woman had reverse transcription polymerase chain reaction-confirmed COVID-19 at 36 weeks 2 days of gestation. Significant low and high variability of fetal heart rate baseline and severe variable decelerations were repeated after admission. An emergency cesarean section at 37 weeks 1 day of gestation under combined spinal and epidural anesthesia was performed with strict protection for all personnel. Anesthesia and operation went uneventfully. None of the participants were infected. We can conclude that when confronted with cesarean section in parturient with COVID-19, careful planning and detailed preparation can improve the safety of the mother and infant and reduce the risk of infection for medical staff to help preventing and controlling the epidemic.",,,,,
perioperative management of patients with confirmed or suspected COVID-19,good,10.1111/1471-0528.16278,Vaginal delivery in SARS-CoV-2-infected pregnant women in Northern Italy: a retrospective analysis.,"OBJECTIVE: To report mode of delivery and immediate neonatal outcome in women infected with COVID-19. DESIGN: Retrospective study. SETTING: Twelve hospitals in northern Italy. PARTICIPANTS: Pregnant women with COVID-19-confirmed infection who delivered. EXPOSURE: COVID 19 infection in pregnancy. METHODS: SARS-CoV-2-infected women who were admitted and delivered from 1 to 20 March 2020 were eligible. Data were collected from the clinical records using a standardised questionnaire on maternal general characteristics, any medical or obstetric co-morbidity, course of pregnancy, clinical signs and symptoms, treatment of COVID 19 infection, mode of delivery, neonatal data and breastfeeding. MAIN OUTCOME AND MEASURES: Data on mode of delivery and neonatal outcome. RESULTS: In all, 42 women with COVID-19 delivered at the participating centres; 24 (57.1%, 95% CI 41.0-72.3) delivered vaginally. An elective caesarean section was performed in 18/42 (42.9%, 95% CI 27.7-59.0) cases: in eight cases the indication was unrelated to COVID-19 infection. Pneumonia was diagnosed in 19/42 (45.2%, 95% CI 29.8-61.3) cases: of these, 7/19 (36.8%, 95% CI 16.3-61.6) required oxygen support and 4/19 (21.1%, 95% CI 6.1-45.6) were admitted to a critical care unit. Two women with COVID-19 breastfed without a mask because infection was diagnosed in the postpartum period: their newborns tested positive for SARS-Cov-2 infection. In one case, a newborn had a positive test after a vaginal operative delivery. CONCLUSIONS: Although postpartum infection cannot be excluded with 100% certainty, these findings suggest that vaginal delivery is associated with a low risk of intrapartum SARS-Cov-2 transmission to the newborn. TWEETABLE ABSTRACT: This study suggests that vaginal delivery may be associated with a low risk of intrapartum SARS-Cov-2 transmission to the newborn.",,,,,
perioperative management of patients with confirmed or suspected COVID-19,good,10.1186/s13037-020-00243-9,Isolation protocol for a COVID-2019 patient requiring emergent surgical intervention: case presentation.,"BACKGROUND: The concerns of the highly contagious and morbid nature of Coronavirus Disease-2019 (COVID-2019) have prompted healthcare workers to implement strict droplet and contact isolation precautions. Unfortunately, some patients who may be or presumptively or confirmed as infected with COVID-2019 may also require emergent surgical procedures. As such, given the high-risk for exposure of many healthcare workers involved the complex requirements for appropriate isolation must be adhered to. CASE PRESENTATION: We present our experience with a 77-year-old who required emergency cardiac surgery for a presumed acute aortic syndrome in the setting of a presumed, and eventually confirmed, COVID-2019 infection. We outline the necessary steps to maintain strict isolation precautions to limit potential exposure to the surgical Team. CONCLUSIONS: We hereby provide our algorithm for emergent surgical procedures in critically-ill patients with presumptive or confirmed infection with COVID-2019. The insights from this case report can potentially be templated to other facilities in order to uphold high standards of infection prevention and patient safety in surgery during the current COVID-19 pandemic.",,,,,
perioperative management of patients with confirmed or suspected COVID-19,good,10.1097/SLA.0000000000003961,Emergency Surgery in Suspected COVID-19 Patients With Acute Abdomen: Case Series and Perspectives.,No abstract found,,,,,
perioperative management of patients with confirmed or suspected COVID-19,good,10.1111/aogs.13862,COVID-19 in pregnancy with comorbidities: More liberal testing strategy is needed.,No abstract found,,,,,
perioperative management of patients with confirmed or suspected COVID-19,good,10.1053/j.jvca.2020.03.021,Anesthetic Management of Patients Undergoing Aortic Dissection Repair With Suspected Severe Acute Respiratory Syndrome COVID-19 Infection.,"Severe acute respiratory syndrome coronavirus-2 is still active in Wuhan, China, and is spreading to the rest of the world. Recently, perioperative anesthetic management in patients with suspected or confirmed coronavirus-2 has been reported. However, little has been reported on the anesthetic management of patients undergoing aortic dissection repair in patients with suspected severe acute respiratory syndrome coronavirus-2 infection. During the outbreak in Wuhan, the authors' team completed 4 cases of aortic dissection repair successfully in patients with suspected severe acute respiratory syndrome coronavirus-2 infection. The purpose of the present report is to summarize current knowledge and experiences on anesthetic management in this patient population and to provide clinical practice guidelines on anesthetic management and infection prevention and control in these critically ill patients.",,,,,
perioperative management of patients with confirmed or suspected COVID-19,good,10.4097/kja.20116,Emergency cesarean section performed in a patient with confirmed severe acute respiratory syndrome Coronavirus-2 -a case report.,"BACKGROUND: Since the first case of severe acute respiratory syndrome Coronavirus-2 (SARS-CoV-2) occurred in Wuhan in December 2019, the virus has spread globally. The World Health Organization declared the virus outbreak a pandemic on March 11, 2020. On January 19, 2020, a 35-year-old woman who returned from China was confirmed as the first SARS-CoV-2 infected case in Korea. Since then, it has spread all over Korea. CASE: We report the first case of a SARS-CoV-2 positive woman delivering a baby through cesarean section at 37+6 weeks of pregnancy in the Republic of Korea. CONCLUSIONS: This case suggested that negative pressure operating room, skillful medical team, and enhanced personal protective equipment including N95 masks, surgical cap, double gown, double gloves, shoe covers, and powered air-purifying respirator are required at the hospital for safe delivery in such a case.",,,,,
perioperative management of patients with confirmed or suspected COVID-19,good,10.3201/eid2606.200287,"Lack of Vertical Transmission of Severe Acute Respiratory Syndrome Coronavirus 2, China.",A woman with coronavirus disease in her 35th week of pregnancy delivered an infant by cesarean section in a negative-pressure operating room. The infant was negative for severe acute respiratory coronavirus 2. This case suggests that mother-to-child transmission is unlikely for this virus.,,,,,
perioperative management of patients with confirmed or suspected COVID-19,good,10.1002/jmv.25927,Asymptomatic COVID-19 infection in late pregnancy indicated no vertical transmission.,"This study is to investigate the clinical characteristics of late pregnancy with asymptomatic 2019 novel coronavirus disease (COVID-19) infection, evaluate the outcome of maternal and fetal prognosis, and identify the evidence of intrauterine vertical transmission. A 22-years-old pregnant woman with asymptomatic COVID-19 infection who was admitted to our hospital on 11 February 2020 was enrolled in this study. Clinical data including laboratory test results and chest computed tomography (CT) scanning were collected and reviewed. Diagnosis of late pregnancy with asymptomatic COVID-19 infection was made. Lumbar anesthesia for cesarean section was performed and a female baby was delivered uneventfully, with the Apgar score of 9 to 10 points. Three times of COVID-19 nucleic acid test for the baby was negative after delivery. The puerpera returned to normal after the operation and two times of throat swab COVID-19 nucleic acid test were all negative after antiviral therapy. We reported an asymptomatic COVID-19 pregnant woman with detailed clinical information and our result indicated that for late pregnant women with asymptomatic COVID-19 infection, there might be no intrauterine infection caused by vertical transmission.",,,,,
perioperative management of patients with confirmed or suspected COVID-19,good,10.20344/amp.13883,Cesarean Section in a Pregnant Woman with COVID-19: First Case in Portugal.,"We report the first cesarean delivery in a woman with COVID-19 in a level III hospital in Portugal. It refers to a healthy woman with a term pregnancy that tested positive for COVID-19 on the day of labor induction. Given a Bishop score < 4 and the prior history of a cesarean section, the team decided to perform a surgical delivery. Appropriate personal protective equipment and safety circuits were employed, as described in more detail in the case report. Both the mother and the newborn are well. With this report we aimed to share our concerns, clinical management, maternal and neonatal outcomes, and to present our current circuits and adjustments regarding the COVID-19 pandemic in our maternity hospital.",,,,,
